word,tfidf_score,semantic_position,frequency,relative_frequency,sentiment_label,sentiment_score
upward pressure,0.02795695061863404,0.4650830721944821,4,0.0014393666786613889,Negative,0.989517867565155
business sentiment,0.02795695061863404,0.47479933321964674,4,0.0014393666786613889,Neutral,0.9763522744178772
yield rise,0.02795695061863404,0.5109627422492099,4,0.0014393666786613889,Positive,0.9997935891151428
equity benefit,0.022740784761819476,0.8312601921003332,3,0.0010795250089960418,Neutral,0.9611343741416931
infrastructure spending,0.022740784761819476,0.3106853015651992,3,0.0010795250089960418,Neutral,0.9975292086601257
tariff import,0.022740784761819476,0.06829353632010343,3,0.0010795250089960418,Neutral,0.991353452205658
cap stock,0.021742242508498176,0.6566425644723849,3,0.0010795250089960418,Neutral,0.9998886585235596
bank japan,0.021742242508498176,0.586543548851266,3,0.0010795250089960418,Neutral,0.9986276626586914
business cycle,0.021742242508498176,0.46714086550301714,3,0.0010795250089960418,Neutral,0.999561607837677
boost corporate,0.021742242508498176,0.47329080666814694,3,0.0010795250089960418,Positive,0.9999990463256836
bond return,0.021742242508498176,0.7996765880087728,3,0.0010795250089960418,Neutral,0.9988327622413635
bond rate decline,0.021742242508498176,0.5862218469863371,3,0.0010795250089960418,Negative,0.7631109952926636
bond rate,0.021742242508498176,0.6610075396683678,3,0.0010795250089960418,Neutral,0.9998785257339478
bond portfolio,0.021742242508498176,0.8892207696508276,3,0.0010795250089960418,Neutral,0.9998748302459717
bond investment grade,0.021742242508498176,0.8199494377562546,3,0.0010795250089960418,Neutral,0.9961414933204651
bond investment,0.021742242508498176,0.8404709284439418,3,0.0010795250089960418,Neutral,0.9982549548149109
tighter fiscal policy,0.021742242508498176,0.2711236220636848,3,0.0010795250089960418,Negative,0.9926498532295227
base metal,0.021742242508498176,0.5126823194207735,3,0.0010795250089960418,Neutral,0.9975659847259521
upside risk,0.021742242508498176,0.6388084613725511,3,0.0010795250089960418,Positive,0.985007107257843
underweight treasury,0.021742242508498176,0.535416432305653,3,0.0010795250089960418,Neutral,0.43624457716941833
uncorrelated return,0.021742242508498176,0.5925185150583375,3,0.0010795250089960418,Neutral,0.9242850542068481
uncertainty tariff,0.021742242508498176,0.18710492730378803,3,0.0010795250089960418,Negative,0.9950165152549744
uncertainty eps projection,0.021742242508498176,0.44052992789227885,3,0.0010795250089960418,Negative,0.9999604225158691
bullish gold,0.021742242508498176,0.4312759736037772,3,0.0010795250089960418,Positive,0.9999998807907104
bank interest rate,0.021742242508498176,0.658556643897624,3,0.0010795250089960418,Neutral,0.9999135732650757
trump victory appears,0.021742242508498176,0.33283592180216265,3,0.0010795250089960418,Positive,0.9975060820579529
uncertainty eps,0.021742242508498176,0.49032212919793083,3,0.0010795250089960418,Neutral,0.6166397333145142
animal spirit,0.021742242508498176,0.46893009598271035,3,0.0010795250089960418,Neutral,0.9967695474624634
trump tax cut,0.021742242508498176,0.21266641251123564,3,0.0010795250089960418,Positive,0.6621241569519043
investor improve,0.021742242508498176,0.7228485878713061,3,0.0010795250089960418,Positive,0.9999978542327881
investment approach,0.021742242508498176,0.6940095447493733,3,0.0010795250089960418,Neutral,0.9997014403343201
intermediate maturity,0.021742242508498176,0.5050304571642157,3,0.0010795250089960418,Neutral,0.9999942779541016
bank interest,0.021742242508498176,0.7337609661142697,3,0.0010795250089960418,Neutral,0.9995980858802795
interest rate volatility,0.021742242508498176,0.6270549883347751,3,0.0010795250089960418,Neutral,0.8368626832962036
interest rate fall,0.021742242508498176,0.5784025313520157,3,0.0010795250089960418,Neutral,0.8966614007949829
interest rate environment,0.021742242508498176,0.61575787253441,3,0.0010795250089960418,Neutral,0.9433271288871765
interest rate aggressively,0.021742242508498176,0.5775887719575268,3,0.0010795250089960418,Neutral,0.9478449821472168
inflation without,0.021742242508498176,0.3155479299245068,3,0.0010795250089960418,Neutral,0.998565137386322
inflation tariff,0.021742242508498176,0.07074667126397927,3,0.0010795250089960418,Neutral,0.9963738322257996
inflation target,0.021742242508498176,0.28681567131359487,3,0.0010795250089960418,Neutral,0.9990857839584351
income return,0.021742242508498176,0.6969192645357136,3,0.0010795250089960418,Neutral,0.9957579970359802
investor want consider,0.021742242508498176,0.8164273027215685,3,0.0010795250089960418,Neutral,0.9366564154624939
expectation slower fed,0.021742242508498176,0.44252604836682247,3,0.0010795250089960418,Negative,0.8519095778465271
expectation slower,0.021742242508498176,0.4519600318507026,3,0.0010795250089960418,Positive,0.9114061594009399
european credit,0.021742242508498176,0.5959464751034729,3,0.0010795250089960418,Neutral,0.9295631051063538
europe trump victory,0.021742242508498176,0.2631106130744493,3,0.0010795250089960418,Positive,0.9999850988388062
europe japan,0.021742242508498176,0.3555720413627974,3,0.0010795250089960418,Neutral,0.9983000159263611
europe growth,0.021742242508498176,0.24300546894533143,3,0.0010795250089960418,Positive,0.99996018409729
europe china,0.021742242508498176,0.2837423069214625,3,0.0010795250089960418,Neutral,0.9992033839225769
estimate rate,0.021742242508498176,0.32017211156444464,3,0.0010795250089960418,Neutral,0.9999277591705322
equity theme,0.021742242508498176,0.7971291108586016,3,0.0010795250089960418,Neutral,0.9992414712905884
growth settle,0.021742242508498176,0.33539362648732446,3,0.0010795250089960418,Positive,0.9415263533592224
inflation growth,0.021742242508498176,0.26091194940233364,3,0.0010795250089960418,Neutral,0.9527652263641357
inflation forecast gdp,0.021742242508498176,0.2486438709698406,3,0.0010795250089960418,Neutral,0.9990965127944946
inflation ecb terminal,0.021742242508498176,0.39475452604661565,3,0.0010795250089960418,Neutral,0.9999842643737793
inflation core,0.021742242508498176,0.37257848705103913,3,0.0010795250089960418,Neutral,0.9825352430343628
japanese government,0.021742242508498176,0.3638919108199854,3,0.0010795250089960418,Neutral,0.9972546696662903
industry sector,0.021742242508498176,0.4152906708412955,3,0.0010795250089960418,Neutral,0.9131351113319397
industrial policy,0.021742242508498176,0.22758196595282243,3,0.0010795250089960418,Neutral,0.9996500015258789
income strategy,0.021742242508498176,0.5991589326729829,3,0.0010795250089960418,Neutral,0.8730756640434265
increased volatility,0.021742242508498176,0.46934416909403154,3,0.0010795250089960418,Negative,0.9682989120483398
major bank,0.021742242508498176,0.5971729666250192,3,0.0010795250089960418,Neutral,0.9978786706924438
lowering inflation ecb,0.021742242508498176,0.40048880695874806,3,0.0010795250089960418,Positive,0.995730459690094
lower bond yield,0.021742242508498176,0.6573157240707974,3,0.0010795250089960418,Negative,0.9941480159759521
make attractive,0.021742242508498176,0.5505252186163593,3,0.0010795250089960418,Positive,0.9984715580940247
looking beyond,0.021742242508498176,0.4030137700718239,3,0.0010795250089960418,Neutral,0.9999762773513794
light economist downgraded,0.021742242508498176,0.3959531574283811,3,0.0010795250089960418,Negative,0.6005234122276306
light economist,0.021742242508498176,0.4173741268029711,3,0.0010795250089960418,Neutral,0.9642706513404846
lesser extent,0.021742242508498176,0.37441466891418296,3,0.0010795250089960418,Positive,0.49586108326911926
lead yield,0.021742242508498176,0.5424512432037636,3,0.0010795250089960418,Neutral,0.913288414478302
large tech,0.021742242508498176,0.38709180552793643,3,0.0010795250089960418,Neutral,0.99104905128479
labour condition,0.021742242508498176,0.36539695079897533,3,0.0010795250089960418,Neutral,0.9533653259277344
lower bond,0.021742242508498176,0.7321569819623515,3,0.0010795250089960418,Negative,0.721128523349762
japanese government bond,0.021742242508498176,0.626501570839043,3,0.0010795250089960418,Neutral,0.9997382760047913
middle east,0.021742242508498176,0.3762414335872132,3,0.0010795250089960418,Neutral,0.9998338222503662
equity overweight,0.021742242508498176,0.76223213558118,3,0.0010795250089960418,Positive,0.9991220831871033
equity rise,0.021742242508498176,0.7011703092412598,3,0.0010795250089960418,Positive,0.9647483229637146
equity increase,0.021742242508498176,0.727783247257298,3,0.0010795250089960418,Positive,0.971869170665741
equity global,0.021742242508498176,0.7242519328146332,3,0.0010795250089960418,Neutral,0.9993013143539429
equity credit,0.021742242508498176,0.9436155782770516,3,0.0010795250089960418,Neutral,0.9960961937904358
equity bond,0.021742242508498176,0.9999999999999999,3,0.0010795250089960418,Neutral,0.9996411800384521
mega force,0.021742242508498176,0.4561213235212726,3,0.0010795250089960418,Neutral,0.9978433847427368
medium scenario considered,0.021742242508498176,0.4235193805922375,3,0.0010795250089960418,Neutral,0.9982213377952576
medium scenario,0.021742242508498176,0.39939878718110494,3,0.0010795250089960418,Neutral,0.996399998664856
mean inflation,0.021742242508498176,0.3407072382908647,3,0.0010795250089960418,Neutral,0.9255743622779846
make sense,0.021742242508498176,0.43626263059220455,3,0.0010795250089960418,Positive,0.3923244774341583
eps projection yield,0.021742242508498176,0.4522287273657632,3,0.0010795250089960418,Neutral,0.9999284744262695
eps projection,0.021742242508498176,0.44951696249224554,3,0.0010795250089960418,Neutral,0.9998867511749268
boost growth,0.021742242508498176,0.3274178211580198,3,0.0010795250089960418,Positive,1.0
eps growth,0.021742242508498176,0.4346581368670342,3,0.0010795250089960418,Neutral,0.8759799003601074
opportunity bond rate,0.021742242508498176,0.7295983238915557,3,0.0010795250089960418,Neutral,0.9999210834503174
offering opportunity bond,0.021742242508498176,0.845234227686625,3,0.0010795250089960418,Positive,0.9992839694023132
opportunity bond,0.021742242508498176,0.8437566100693471,3,0.0010795250089960418,Neutral,0.9879833459854126
nuclear power,0.021742242508498176,0.3689066911174787,3,0.0010795250089960418,Neutral,0.988294243812561
growth opportunity,0.021742242508498176,0.4580979266593933,3,0.0010795250089960418,Positive,0.9999998807907104
income currency,0.021742242508498176,0.5708982443243575,3,0.0010795250089960418,Neutral,0.9993807077407837
offering opportunity,0.021742242508498176,0.6824779007169247,3,0.0010795250089960418,Positive,0.9999961853027344
improving earnings attractive,0.021742242508498176,0.6660233067703374,3,0.0010795250089960418,Positive,0.9999998807907104
improving earnings,0.021742242508498176,0.6150758385546127,3,0.0010795250089960418,Positive,1.0
improved business,0.021742242508498176,0.45803545040713184,3,0.0010795250089960418,Positive,0.9999998807907104
improve portfolio,0.021742242508498176,0.6713974826856764,3,0.0010795250089960418,Positive,0.9999998807907104
impact growth,0.021742242508498176,0.322695068021912,3,0.0010795250089960418,Neutral,0.7356676459312439
hit tariff,0.021742242508498176,0.10336194268224197,3,0.0010795250089960418,Neutral,0.9997203946113586
health care,0.021742242508498176,0.3927296482868227,3,0.0010795250089960418,Neutral,0.987354576587677
income corporate,0.021742242508498176,0.6935457825156349,3,0.0010795250089960418,Neutral,0.999535322189331
growth stock,0.021742242508498176,0.5087509028293324,3,0.0010795250089960418,Neutral,0.8915026187896729
growth stabilizes,0.021742242508498176,0.3762982835928205,3,0.0010795250089960418,Positive,0.9999921321868896
pickup merger acquisition,0.021742242508498176,0.4895934036038096,3,0.0010795250089960418,Neutral,0.9890719652175903
pickup merger,0.021742242508498176,0.4449973177682819,3,0.0010795250089960418,Neutral,0.9946489930152893
perhaps biggest,0.021742242508498176,0.3972807014138773,3,0.0010795250089960418,Neutral,0.7117616534233093
performance gap widen,0.021742242508498176,0.36558149758993347,3,0.0010795250089960418,Neutral,0.912446141242981
overwhelmingly face shake,0.021742242508498176,0.4342528235426529,3,0.0010795250089960418,Neutral,0.6959100961685181
overwhelmingly face,0.021742242508498176,0.44491347948197324,3,0.0010795250089960418,Positive,0.6722113490104675
growth real,0.021742242508498176,0.3422687831451483,3,0.0010795250089960418,Positive,0.9969154596328735
feature prominently,0.021742242508498176,0.4751245903713846,3,0.0010795250089960418,Neutral,0.705217719078064
favorable environment,0.021742242508498176,0.4816849765975049,3,0.0010795250089960418,Positive,0.9999998807907104
faster yield,0.021742242508498176,0.48754319313864486,3,0.0010795250089960418,Positive,0.9974316954612732
falling rate,0.021742242508498176,0.44562543520553655,3,0.0010795250089960418,Neutral,0.7630969882011414
fair tariff deportation,0.021742242508498176,0.06848031712423241,3,0.0010795250089960418,Neutral,0.9999569654464722
fair tariff,0.021742242508498176,0.10929068176220008,3,0.0010795250089960418,Neutral,0.9998681545257568
growth support,0.021742242508498176,0.38839199814159553,3,0.0010795250089960418,Positive,0.9999957084655762
face shake,0.021742242508498176,0.4137431739348373,3,0.0010795250089960418,Neutral,0.9395695924758911
external headwind,0.021742242508498176,0.450021219251008,3,0.0010795250089960418,Negative,0.9999899864196777
exposure secular trend,0.021742242508498176,0.5163287535068027,3,0.0010795250089960418,Neutral,0.9648947715759277
expensive valuation,0.021742242508498176,0.6296525919311798,3,0.0010795250089960418,Positive,0.8832433223724365
growth prospect,0.021742242508498176,0.4434513871213375,3,0.0010795250089960418,Positive,0.9993071556091309
consumer confidence,0.021742242508498176,0.4931708491067963,3,0.0010795250089960418,Negative,0.8723400831222534
gap widen light,0.021742242508498176,0.36076036640282083,3,0.0010795250089960418,Positive,0.8225315809249878
growth inflation interest,0.021742242508498176,0.3817413200395133,3,0.0010795250089960418,Neutral,0.9433247447013855
growth forecast lowering,0.021742242508498176,0.2983081789575547,3,0.0010795250089960418,Negative,0.9999828338623047
growth environment,0.021742242508498176,0.3412010663300423,3,0.0010795250089960418,Positive,0.9910475611686707
growth easing,0.021742242508498176,0.35283144508400194,3,0.0010795250089960418,Positive,0.9480135440826416
growth corporate,0.021742242508498176,0.43445817794692654,3,0.0010795250089960418,Neutral,0.9967323541641235
government debt,0.021742242508498176,0.49197649965513063,3,0.0010795250089960418,Neutral,0.9935187697410583
gold price,0.021742242508498176,0.45869343522782496,3,0.0010795250089960418,Neutral,0.9996664524078369
going forward,0.021742242508498176,0.3978349504136242,3,0.0010795250089960418,Neutral,0.9997630715370178
global yield,0.021742242508498176,0.4582299562092544,3,0.0010795250089960418,Neutral,0.9812268018722534
global trade war,0.021742242508498176,0.16969113457864637,3,0.0010795250089960418,Neutral,0.9012154340744019
global stock,0.021742242508498176,0.5259741315892446,3,0.0010795250089960418,Neutral,0.9949523210525513
global policy rate,0.021742242508498176,0.13990184213035878,3,0.0010795250089960418,Neutral,0.9999662637710571
securitised credit,0.021742242508498176,0.7719230678697587,3,0.0010795250089960418,Neutral,0.9627432227134705
sector region,0.021742242508498176,0.450941292628643,3,0.0010795250089960418,Neutral,0.9919718503952026
scenario considered performance,0.021742242508498176,0.46327076436934544,3,0.0010795250089960418,Neutral,0.9930487871170044
scenario considered,0.021742242508498176,0.4658368329443122,3,0.0010795250089960418,Neutral,0.9952006340026855
saudi arabia,0.021742242508498176,0.3606104902910992,3,0.0010795250089960418,Neutral,0.9988460540771484
safe haven,0.021742242508498176,0.48049877741791513,3,0.0010795250089960418,Positive,0.7403333783149719
risk skewed downside,0.021742242508498176,0.5478349911935682,3,0.0010795250089960418,Negative,0.9888773560523987
risk skewed,0.021742242508498176,0.5436407264500455,3,0.0010795250089960418,Negative,0.8925018310546875
considered performance,0.021742242508498176,0.49317476963096485,3,0.0010795250089960418,Positive,0.5056880116462708
concern inflation,0.021742242508498176,0.295259671557454,3,0.0010795250089960418,Negative,0.7289400100708008
communication service consumer,0.021742242508498176,0.5233750687177479,3,0.0010795250089960418,Neutral,0.9991375207901001
commodity supported,0.021742242508498176,0.4644757779597195,3,0.0010795250089960418,Neutral,0.9936981797218323
face shake continent,0.021742242508498176,0.349774082107294,3,0.0010795250089960418,Neutral,0.9978450536727905
commodity price,0.021742242508498176,0.40490757702251423,3,0.0010795250089960418,Neutral,0.9987853169441223
commodity infrastructure,0.021742242508498176,0.37328502020934257,3,0.0010795250089960418,Neutral,0.9755358099937439
capital expenditure,0.021742242508498176,0.603737187900922,3,0.0010795250089960418,Neutral,0.9993731379508972
commodity complex,0.021742242508498176,0.46122607010544575,3,0.0010795250089960418,Neutral,0.999562680721283
service consumer discretionary,0.021742242508498176,0.4394639096486482,3,0.0010795250089960418,Neutral,0.9985361099243164
service consumer,0.021742242508498176,0.47286470959622806,3,0.0010795250089960418,Neutral,0.995527446269989
financing cost,0.021742242508498176,0.6909979327471318,3,0.0010795250089960418,Neutral,0.999377429485321
shake continent,0.021742242508498176,0.3283416001022563,3,0.0010795250089960418,Neutral,0.9995017051696777
fed policy uncertainty,0.021742242508498176,0.33176175414134335,3,0.0010795250089960418,Negative,0.9997177720069885
fed halt,0.021742242508498176,0.3624383238269169,3,0.0010795250089960418,Neutral,0.9517881870269775
fed easing cycle,0.021742242508498176,0.46447701890433374,3,0.0010795250089960418,Negative,0.8880950808525085
fed cut rate,0.021742242508498176,0.34355796708504044,3,0.0010795250089960418,Neutral,0.7317184805870056
fed bank,0.021742242508498176,0.5683600867643103,3,0.0010795250089960418,Neutral,0.9994668364524841
global gdp growth,0.021742242508498176,0.17427365426232277,3,0.0010795250089960418,Neutral,0.9471051692962646
global gdp,0.021742242508498176,0.20486014675534076,3,0.0010795250089960418,Neutral,0.9857349991798401
fed target,0.021742242508498176,0.42117137081768896,3,0.0010795250089960418,Neutral,0.9997310042381287
generate return,0.021742242508498176,0.5518273812805466,3,0.0010795250089960418,Positive,0.9999959468841553
gdp expectation slower,0.021742242508498176,0.3015729349516991,3,0.0010795250089960418,Negative,0.9209898114204407
gdp expectation,0.021742242508498176,0.31708623299867017,3,0.0010795250089960418,Neutral,0.9626815915107727
securitized credit,0.021742242508498176,0.7600617948094701,3,0.0010795250089960418,Neutral,0.9623129367828369
target range,0.021742242508498176,0.43702633776513294,3,0.0010795250089960418,Neutral,0.9995166063308716
surprise upside,0.021742242508498176,0.5320014230977052,3,0.0010795250089960418,Positive,1.0
supply chain,0.021742242508498176,0.3783381878061075,3,0.0010795250089960418,Neutral,0.99458247423172
suggest risk increase,0.021742242508498176,0.5392298407028101,3,0.0010795250089960418,Positive,0.9648922085762024
suggest risk,0.021742242508498176,0.5771636757609389,3,0.0010795250089960418,Negative,0.9314733743667603
stretched valuation,0.021742242508498176,0.5472142685377028,3,0.0010795250089960418,Negative,0.9311023950576782
significant deregulation,0.021742242508498176,0.26394917662953915,3,0.0010795250089960418,Neutral,0.5554699897766113
shake continent policy,0.021742242508498176,0.1851650936148978,3,0.0010795250089960418,Neutral,0.998896598815918
considered performance gap,0.021742242508498176,0.4116228475400341,3,0.0010795250089960418,Neutral,0.9984536170959473
terminal rate forecast,0.021742242508498176,0.34692202087564517,3,0.0010795250089960418,Neutral,0.9999877214431763
tax cut tariff,0.021742242508498176,0.08422881731025783,3,0.0010795250089960418,Neutral,0.9919223785400391
geopolitical uncertainty,0.021742242508498176,0.3032194067068541,3,0.0010795250089960418,Negative,0.9997285008430481
tariff trade,0.021742242508498176,0.07028965049234959,3,0.0010795250089960418,Neutral,0.9999415874481201
tariff shock,0.021742242508498176,0.07882089409252985,3,0.0010795250089960418,Neutral,0.9989670515060425
tariff imposed,0.021742242508498176,0.02179308959893478,3,0.0010795250089960418,Neutral,0.9942352175712585
tariff impact,0.021742242508498176,0.07380096455207186,3,0.0010795250089960418,Neutral,0.9886376261711121
tariff immigration policy,0.021742242508498176,0.0,3,0.0010795250089960418,Neutral,0.9996138215065002
tariff deportation presidential,0.021742242508498176,0.06058396558412488,3,0.0010795250089960418,Neutral,0.9998831748962402
tariff deportation,0.021742242508498176,0.054142943515035014,3,0.0010795250089960418,Neutral,0.9999436140060425
tighter fiscal,0.021742242508498176,0.29703176195560355,3,0.0010795250089960418,Negative,0.8563377857208252
gap widen,0.021742242508498176,0.35743966601641597,3,0.0010795250089960418,Neutral,0.9756693243980408
forecast lowering inflation,0.021742242508498176,0.3130156161791332,3,0.0010795250089960418,Negative,0.9999314546585083
forecast lowering,0.021742242508498176,0.39342806804439906,3,0.0010795250089960418,Negative,0.9999827146530151
forecast gdp expectation,0.021742242508498176,0.3357821369178946,3,0.0010795250089960418,Neutral,0.9982197880744934
forecast gdp,0.021742242508498176,0.29941792430466035,3,0.0010795250089960418,Neutral,0.9998456239700317
fixed income currency,0.021742242508498176,0.5405990141761488,3,0.0010795250089960418,Neutral,0.999969482421875
fixed income bond,0.021742242508498176,0.7942789353249189,3,0.0010795250089960418,Neutral,0.9999754428863525
fiscal thrust,0.021742242508498176,0.39978868424000596,3,0.0010795250089960418,Neutral,0.9994195699691772
fiscal monetary policy,0.021742242508498176,0.35219556102651484,3,0.0010795250089960418,Neutral,0.9965628981590271
absolute return strategy,0.021742242508498176,0.6144146598792003,3,0.0010795250089960418,Neutral,0.5429431796073914
tariff china,0.021742242508498176,0.0962950977417863,3,0.0010795250089960418,Neutral,0.9984452128410339
additional tax,0.021742242508498176,0.3884042508593963,3,0.0010795250089960418,Neutral,0.9052063822746277
yield offered,0.021742242508498176,0.6650989751164146,3,0.0010795250089960418,Neutral,0.9999721050262451
trump tax,0.021742242508498176,0.2382602734590737,3,0.0010795250089960418,Neutral,0.9916355609893799
trump proposed,0.021742242508498176,0.2657218282539313,3,0.0010795250089960418,Neutral,0.997356653213501
trump election,0.021742242508498176,0.28219603291331863,3,0.0010795250089960418,Neutral,0.9968733191490173
towards bank,0.021742242508498176,0.6435116751842073,3,0.0010795250089960418,Neutral,0.997784435749054
bond attractive,0.021742242508498176,0.7675133103241177,3,0.0010795250089960418,Positive,0.9996174573898315
biggest risk,0.021742242508498176,0.4952980302642648,3,0.0010795250089960418,Negative,0.9985367059707642
big tech,0.021742242508498176,0.3845058446653846,3,0.0010795250089960418,Neutral,0.9967875480651855
best return,0.021742242508498176,0.5754664254889842,3,0.0010795250089960418,Positive,0.9999939203262329
benefit policy,0.021742242508498176,0.42515405112164556,3,0.0010795250089960418,Neutral,0.9982489347457886
baseline forecast,0.021742242508498176,0.4170787679844341,3,0.0010795250089960418,Neutral,0.9998939037322998
additional tax cut,0.021742242508498176,0.334862536544838,3,0.0010795250089960418,Positive,0.7227150797843933
